tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
AAPL,2021,4,85.345,Pre,13,Tejas Ghala,Director of Investor Relations and Corporate Finance,I'd like to now turn the call over to Tim for introductory remarks.,-0.000528699,0.443542625,0
AAPL,2021,4,90.087,Pre,14,Tim Cook,Chief Executive Officer (CEO),"Thanks, Tejas, and good afternoon, everyone, and thank you for joining the call today.",0.282840921,0.726383547,0
AAPL,2021,4,100.872,Pre,15,Tim Cook,Chief Executive Officer (CEO),"A year ago, I spoke to you about the atmosphere of uncertainty in which we were living and the way it had come to define our daily experience, both as people and as a company.",-0.387128847,0.3392547,0
AAPL,2021,4,110.797,Pre,16,Tim Cook,Chief Executive Officer (CEO),"Today, much has changed, profoundly so, and while we are still living through unprecedented times, we are encouraged by progress around the world.",0.999997725,1.339252425,1
AAPL,2021,4,118.023,Pre,17,Tim Cook,Chief Executive Officer (CEO),I'm grateful to our teams who have stayed resolutely focused on our customers and the pursuit of innovation on their behalf.,0.999973975,2.3392264,0
AAPL,2021,4,125.625,Pre,18,Tim Cook,Chief Executive Officer (CEO),We've aimed to help our customers navigate the world as it is while empowering them to create the world as it can be.,0.998100651,3.337327051,0
AAPL,2021,4,140.348,Pre,19,Tim Cook,Chief Executive Officer (CEO),"Whether it's public health workers managing vaccination campaigns on iPhone or students returning to classrooms full of iPads or families staying connected over FaceTime, it is an honor to know that what we make matters.",0.862665323,4.199992374,0
AAPL,2021,4,144.222,Pre,20,Tim Cook,Chief Executive Officer (CEO),and to see that reflected in the world and in our performance.,0.0001294,4.200121774,0
AAPL,2021,4,154.107,Pre,21,Tim Cook,Chief Executive Officer (CEO),"This fiscal year, we reported $366 billion in revenue, which represents 33% annual growth.",0.999744527,5.199866302,0
AAPL,2021,4,161.111,Pre,22,Tim Cook,Chief Executive Officer (CEO),We also achieved more than 20% growth across all of our product categories and in every geographic segment.,0.999999995,6.199866297,0
AAPL,2021,4,166.014,Pre,23,Tim Cook,Chief Executive Officer (CEO),"And today, Apple is reporting another very strong quarter.",0.999999994,7.199866291,0
AAPL,2021,4,168.115,Pre,24,Tim Cook,Chief Executive Officer (CEO),Demand was very robust.,0.999999996,8.199866287,0
AAPL,2021,4,181.516,Pre,25,Tim Cook,Chief Executive Officer (CEO),"and we set a new September quarter record of $83.4 billion, up 29% from last year, and in line with what we discussed on our last call, despite larger-than-expected supply constraints.",0.999999996,9.199866283,0
AAPL,2021,4,194.325,Pre,26,Tim Cook,Chief Executive Officer (CEO),"We estimate these constraints had around a $6 billion revenue dollar impact, driven primarily by industry-wide silicon shortages and COVID-related manufacturing disruptions.",-0.999999259,8.199867024,0
AAPL,2021,4,206.27,Pre,27,Tim Cook,Chief Executive Officer (CEO),"Even so, we set an all-time record for max, and quarterly records for iPhone, iPad, wearables, home, and accessories, representing 30% year-over-year growth in products.",0.999999988,9.199867012,0
AAPL,2021,4,215.417,Pre,28,Tim Cook,Chief Executive Officer (CEO),"Our services business performed better than we expected, where we hit an all-time record of $18.3 billion and grew 26% year-over-year.",0.999999996,10.19986701,0
AAPL,2021,4,223.523,Pre,29,Tim Cook,Chief Executive Officer (CEO),And we set quarterly records in every geographic segment with strong double-digit growth across the board.,0.999999997,11.199867,0
AAPL,2021,4,233.365,Pre,30,Tim Cook,Chief Executive Officer (CEO),"During fiscal 2021, We earned nearly one-third of our revenue from emerging markets and doubled our business in India and Vietnam.",0.892967949,12.09283495,0
AAPL,2021,4,240.488,Pre,31,Tim Cook,Chief Executive Officer (CEO),"We are optimistic about the future, especially as we see strong demand for our new products.",0.999999992,13.09283495,0
AAPL,2021,4,252.133,Pre,32,Tim Cook,Chief Executive Officer (CEO),"At the end of the September quarter, we introduced our iPhone 13 lineup, as well as the Apple Watch Series 7, iPad, and iPad Mini, all of which represent significant advances.",0.999993968,14.09282891,0
AAPL,2021,4,268.76,Pre,33,Tim Cook,Chief Executive Officer (CEO),"The iPhone 13 and iPhone 13 Mini, alongside the iPhone 13 Pro and Pro Max, are setting a new standard with their super-fast performance, advanced camera systems, longer battery life, and brilliant Super Retina displays.",0.997896092,15.09072501,0
AAPL,2021,4,284.328,Pre,34,Tim Cook,Chief Executive Officer (CEO),"Customers are loving the ninth-generation iPad, which features a beautifully sharp display and twice the storage of the previous generation, as well as the new iPad Mini, with its ultra-portable design and impressive speed and performance.",0.999999994,16.090725,0
AAPL,2021,4,293.212,Pre,35,Tim Cook,Chief Executive Officer (CEO),"And we've been thrilled with the reviews that Apple Watch Series 7 has earned for its larger display, faster charging, and refined design.",0.999999888,17.09072489,0
AAPL,2021,4,304.396,Pre,36,Tim Cook,Chief Executive Officer (CEO),"And just last week, we introduced the completely reimagined MacBook Pro, powered by the extraordinary M1 Pro and M1 Max chips.",0.001138474,17.09186336,1
AAPL,2021,4,312.51,Pre,37,Tim Cook,Chief Executive Officer (CEO),"These are our most powerful notebooks ever, with game-changing performance and battery life and the world's best notebook display.",0.999998681,18.09186204,0
AAPL,2021,4,322.079,Pre,38,Tim Cook,Chief Executive Officer (CEO),"We think customers are going to love MacBook Pro, whether they're editing video in Final Cut Pro or making music in Logic Pro and so much more.",0.020695178,18.11255722,0
AAPL,2021,4,325.883,Pre,39,Tim Cook,Chief Executive Officer (CEO),They'll be able to do things never before possible on a notebook.,0.000415157,18.11297238,0
AAPL,2021,4,336.512,Pre,40,Tim Cook,Chief Executive Officer (CEO),"We also announced our all-new AirPods that feature spatial audio and industry-leading sound, longer battery life, and an all-new design.",0.99896415,19.11193653,0
AAPL,2021,4,344.811,Pre,41,Tim Cook,Chief Executive Officer (CEO),"For the Home, we added three new colors to our HomePod mini lineup, which offers seamless integration across Apple's products and services.",0.38632754,19.49826407,0
AAPL,2021,4,357.897,Pre,42,Tim Cook,Chief Executive Officer (CEO),"We also announced a new subscription tier to Apple Music called Apple Music Voice, which offers subscribers access to the services catalog of 90 million songs, all through the power of Siri.",0.000711566,19.49897563,0
AAPL,2021,4,369.562,Pre,43,Tim Cook,Chief Executive Officer (CEO),"Across the board, teams at Apple continue to drive unmatched innovation through the seamlessly integrated hardware-software experience we've long prided ourselves on.",0.999999973,20.49897561,0
AAPL,2021,4,380.73,Pre,44,Tim Cook,Chief Executive Officer (CEO),"iOS 15 and iPadOS 15 have created more ways than ever to stay productive, whether choosing focus to avoid distractions or QuickNote to capture a thought.",0.997556342,21.49653195,0
AAPL,2021,4,389.255,Pre,45,Tim Cook,Chief Executive Officer (CEO),"macOS Monterey offers new ways to connect with friends and family, get more done, and work fluidly across Apple devices.",0.168679705,21.66521165,0
AAPL,2021,4,398.199,Pre,46,Tim Cook,Chief Executive Officer (CEO),And watchOS 8 has made Apple Watch even more powerful and more ways than ever to stay active and to track your health on the go.,0.999999592,22.66521125,0
AAPL,2021,4,410.221,Pre,47,Tim Cook,Chief Executive Officer (CEO),"We've never had a more diverse range of services for our customers to choose from, and we've been very encouraged by our performance, which reflects growing customer enthusiasm and satisfaction.",0.999999984,23.66521123,0
AAPL,2021,4,417.483,Pre,48,Tim Cook,Chief Executive Officer (CEO),"In just its first two years, Apple TV Plus has already proved itself to fans around the world.",0.999465699,24.66467693,0
AAPL,2021,4,427.99,Pre,49,Tim Cook,Chief Executive Officer (CEO),"And I want to congratulate the incredible actors, writers, storytellers, producers, and everyone else whose behind-the-scenes work has made that success possible.",0.999968728,25.66464566,0
AAPL,2021,4,437.414,Pre,50,Tim Cook,Chief Executive Officer (CEO),"This quarter, Apple TV Plus won 11 Emmys, including the award for Outstanding Comedy Series for Ted Lasso.",0.031438825,25.69608448,0
AAPL,2021,4,446.558,Pre,51,Tim Cook,Chief Executive Officer (CEO),That show has continued to bring light and laughter to fans all over the world with its boundless optimism and beloved cast of characters.,0.980622854,26.67670734,0
AAPL,2021,4,460.036,Pre,52,Tim Cook,Chief Executive Officer (CEO),"We couldn't be more proud of our entire lineup of content, From the gripping second seasons of The Morning Show and Truth Be Told to our newest programs, Swagger, which is out tomorrow, the response has been incredible.",0.99999995,27.67670729,0
AAPL,2021,4,474.8,Pre,53,Tim Cook,Chief Executive Officer (CEO),"This quarter also saw major updates to Fitness Plus, including the addition of new activities like meditation and Pilates and the announcement of group workouts, a feature that brings fitness and friends together.",0.180331803,27.85703909,0
AAPL,2021,4,485.291,Pre,54,Tim Cook,Chief Executive Officer (CEO),"We also shared that Fitness Plus will soon be available in 15 new countries, bringing work apps for every age and skill level to millions more people around the world.",0.000674057,27.85771315,0
AAPL,2021,4,489.734,Pre,55,Tim Cook,Chief Executive Officer (CEO),And those are just two of the services our customers are loving.,3.65E-05,27.85774963,0
AAPL,2021,4,492.776,Pre,56,Tim Cook,Chief Executive Officer (CEO),"This quarter, Apple Card won a J.D.",-0.014844463,27.84290517,0
AAPL,2021,4,496.698,Pre,57,Tim Cook,Chief Executive Officer (CEO),Power Award for customer satisfaction in its very first year of eligibility.,0.99995708,28.84286225,0
AAPL,2021,4,504.162,Pre,58,Tim Cook,Chief Executive Officer (CEO),"The App Store continues to help people find the apps they depend on to stay productive, creative, and entertained.",0.551460933,29.39432318,0
AAPL,2021,4,515.155,Pre,59,Tim Cook,Chief Executive Officer (CEO),"And on Apple News, we launched a newspaper partner program that expands Apple's support for journalism while creating an even better business opportunity for publishers.",0.999999751,30.39432293,0
AAPL,2021,4,520.056,Pre,60,Tim Cook,Chief Executive Officer (CEO),And we continue to support our customers around the world.,0.028672027,30.42299496,0
AAPL,2021,4,523.897,Pre,61,Tim Cook,Chief Executive Officer (CEO),We're glad to report we've opened several new Apple stores.,0.001805657,30.42480062,0
AAPL,2021,4,531.219,Pre,62,Tim Cook,Chief Executive Officer (CEO),"This quarter, we opened a beautiful store in Changsha, which is our first store in the Hunan Province of China.",-3.79E-06,30.42479683,0
AAPL,2021,4,534.38,Pre,63,Tim Cook,Chief Executive Officer (CEO),We also just opened our third store in Istanbul.,-2.12E-06,30.42479471,0
AAPL,2021,4,541.235,Pre,64,Tim Cook,Chief Executive Officer (CEO),"And we recently added a store in the Bronx, which means we are now in all five boroughs of New York City.",-1.76E-07,30.42479454,0
AAPL,2021,4,546.619,Pre,65,Tim Cook,Chief Executive Officer (CEO),All of our stores are now open worldwide and have been for seven weeks.,-1.92E-07,30.42479435,0
AAPL,2021,4,552.723,Pre,66,Tim Cook,Chief Executive Officer (CEO),"As we enter our busiest time of year, I particularly want to share my gratitude for our retail teams.",0.999997661,31.42479201,0
AAPL,2021,4,558.747,Pre,67,Tim Cook,Chief Executive Officer (CEO),"Customers have never relied on our products more, and our retail teams have truly answered the call.",0.000625082,31.42541709,0
AAPL,2021,4,568.964,Pre,68,Tim Cook,Chief Executive Officer (CEO),"We meet our customers where they are with many ways to shop through our online and retail stores, and can help them choose the best product for them and get it up and running.",0.7614757,32.18689279,0
AAPL,2021,4,573.008,Pre,69,Tim Cook,Chief Executive Officer (CEO),We are also excited about our education initiatives.,0.999999496,33.18689228,0
AAPL,2021,4,581.935,Pre,70,Tim Cook,Chief Executive Officer (CEO),"This month we introduced the Everyone Can Code Early Learners Program, offering free resources which help students in elementary school learn coding.",0.002999626,33.18989191,0
AAPL,2021,4,589.042,Pre,71,Tim Cook,Chief Executive Officer (CEO),"We see education not only as a fundamental good in its own right, but as a great equalizing force.",0.99999947,34.18989138,0
AAPL,2021,4,595.114,Pre,72,Tim Cook,Chief Executive Officer (CEO),A world where all people can access a quality education isn't just a smarter world.,0.002323137,34.19221452,0
AAPL,2021,4,597.036,Pre,73,Tim Cook,Chief Executive Officer (CEO),It's a more equitable one.,-0.002235124,34.18997939,0
AAPL,2021,4,605.462,Pre,74,Tim Cook,Chief Executive Officer (CEO),That desire to create a more just and equitable world is the guiding principle behind our racial equity and justice initiative.,0.011751234,34.20173063,0
AAPL,2021,4,612.126,Pre,75,Tim Cook,Chief Executive Officer (CEO),"This quarter, Apple shared plans to expand our $100 million investment by an additional $30 million.",0.002137429,34.20386806,0
AAPL,2021,4,622.724,Pre,76,Tim Cook,Chief Executive Officer (CEO),"Those funds will be used in a number of ways, including the creation of a new global Hispanic-serving institution, Equity and Innovation Hub.",0.000228806,34.20409686,0
AAPL,2021,4,628.227,Pre,77,Tim Cook,Chief Executive Officer (CEO),The hub will dramatically expand the technology and resources for students in the STEM fields.,0.992625057,35.19672192,0
AAPL,2021,4,643.357,Pre,78,Tim Cook,Chief Executive Officer (CEO),"Those programs join our ever-expanding work with historically black colleges and universities, including the now 45 community coding centers and regional hubs serving underrepresented communities across the United States.",0.000765052,35.19748697,0
AAPL,2021,4,652.658,Pre,79,Tim Cook,Chief Executive Officer (CEO),"This month, we were also happy to welcome the inaugural class of developers and entrepreneurs to the Apple Developer Academy in Detroit.",0.999677438,36.19716441,0
AAPL,2021,4,666.244,Pre,80,Tim Cook,Chief Executive Officer (CEO),"The Academy is Apple's first in the United States and is designed to help prepare students for jobs in the thriving iOS app economy, which supports more than 2.1 million jobs across all 50 states.",0.125854246,36.32301865,0
AAPL,2021,4,681.985,Pre,81,Tim Cook,Chief Executive Officer (CEO),"In August, we shared our Impact Accelerator's first cohort of Black, Latinx, and Indigenous-owned businesses whose pioneering work in green technology and clean energy serves many of the communities most impacted by climate change.",3.26E-05,36.32305121,0
AAPL,2021,4,697.247,Pre,82,Tim Cook,Chief Executive Officer (CEO),"More broadly, we are already carbon neutral as a company, and this quarter we made new strides toward reaching our goal of carbon neutrality across our entire supply chain and the lifecycle of our devices by 2030.",0.999999841,37.32305105,0
AAPL,2021,4,702.381,Pre,83,Tim Cook,Chief Executive Officer (CEO),We've made significant product advances in this area.,0.999989205,38.32304025,0
AAPL,2021,4,707.429,Pre,84,Tim Cook,Chief Executive Officer (CEO),iPad and iPad Mini now come with 100% recycled aluminum enclosure.,1.81E-07,38.32304043,0
AAPL,2021,4,715.65,Pre,85,Tim Cook,Chief Executive Officer (CEO),"The antenna on iPhone 13 is made up of upcycled plastic water bottles, which marks an industry first.",0.011954137,38.33499457,0
AAPL,2021,4,729.073,Pre,86,Tim Cook,Chief Executive Officer (CEO),"And as our customers are seeing when they purchase iPhone 13, we've redesigned the packaging to eliminate the outer plastic wrap, which will allow us to avoid using 600 metric tons of plastic.",0.170522801,38.50551737,0
AAPL,2021,4,734.081,Pre,87,Tim Cook,Chief Executive Officer (CEO),This brings us closer to removing all plastic in our packaging by 2025.,9.11E-05,38.50560844,0
AAPL,2021,4,742.592,Pre,88,Tim Cook,Chief Executive Officer (CEO),We've also made good progress toward our goal to one day make our products without taking anything from the earth.,0.999999996,39.50560843,0
AAPL,2021,4,749.033,Pre,89,Tim Cook,Chief Executive Officer (CEO),"With Apple Watch Series 7, for example, 99% of the rare earth elements we use are recycled.",-5.84E-06,39.50560259,0
AAPL,2021,4,760.417,Pre,90,Tim Cook,Chief Executive Officer (CEO),"Ahead of COP26, I'm also pleased to report that we have more than doubled the number of our suppliers who have committed to becoming carbon neutral by 2030.",0.999999755,40.50560235,0
AAPL,2021,4,769.709,Pre,91,Tim Cook,Chief Executive Officer (CEO),"We're very encouraged to see the growth in this area, and we will continue to drive those changes in the supply chain in the months and years to come.",0.999999995,41.50560234,0
AAPL,2021,4,773.57,Pre,92,Tim Cook,Chief Executive Officer (CEO),We've never viewed our environmental work as a side project.,-0.002870078,41.50273226,0
AAPL,2021,4,780.791,Pre,93,Tim Cook,Chief Executive Officer (CEO),Teams across Apple are pushing this work forward in the same spirit of innovation we bring to our products and services.,0.933992393,42.43672466,0
AAPL,2021,4,786.573,Pre,94,Tim Cook,Chief Executive Officer (CEO),We are determined to be a ripple in the pond that drives a far greater change.,-0.019784983,42.41693967,0
AAPL,2021,4,798.338,Pre,95,Tim Cook,Chief Executive Officer (CEO),"From the pandemic to climate change to inequity and injustice, global challenges won't abide solitary solutions, and we feel a deep sense of responsibility to help.",0.0811652,42.49810487,0
AAPL,2021,4,806.765,Pre,96,Tim Cook,Chief Executive Officer (CEO),"We are incredibly proud of the product lineup we have going into the holiday season, and we are encouraged by the customer response we've seen.",0.999999988,43.49810486,0
AAPL,2021,4,821.807,Pre,97,Tim Cook,Chief Executive Officer (CEO),"And while we cannot know exactly which path the pandemic will take the world down in the months to come, we feel quite confident that this new year, will be driven by the values that guide us and by the innovation that defines us.",0.999999562,44.49810442,0
AAPL,2021,4,827.348,Pre,98,Tim Cook,Chief Executive Officer (CEO),"With that, I'll hand it over to Luca for a deeper dive on our performance this quarter.",-0.000482682,44.49762174,0
AAPL,2021,4,828.048,Pre,99,Tim Cook,Chief Executive Officer (CEO),Luca?,-0.000268378,44.49735336,0
AAPL,2021,4,829.449,Pre,100,Luca Maestri,Chief Financial Officer (CFO),"Thank you, Tim.",0.046782458,44.54413582,0
AAPL,2021,4,830.509,Pre,101,Luca Maestri,Chief Financial Officer (CFO),"Good afternoon, everyone.",0.238991696,44.78312752,0
AAPL,2021,4,838.641,Pre,102,Luca Maestri,Chief Financial Officer (CFO),"We are pleased to report very strong financial results for the September quarter, capping a record-setting fiscal year 2021.",0.999999996,45.78312751,0
AAPL,2021,4,851.465,Pre,103,Luca Maestri,Chief Financial Officer (CFO),"We set a September quarter revenue record of $83.4 billion, an increase of nearly 19 billion or 29% from a year ago, despite larger than expected supply constraints.",0.999999995,46.78312751,0
AAPL,2021,4,859.968,Pre,104,Luca Maestri,Chief Financial Officer (CFO),We also reached new Q4 records in every geographic segment with strong double-digit growth in each one of them.,0.999999995,47.7831275,0
AAPL,2021,4,865.031,Pre,105,Luca Maestri,Chief Financial Officer (CFO),And it was a record September quarter for both products and services.,0.99999989,48.78312739,0
AAPL,2021,4,881.688,Pre,106,Luca Maestri,Chief Financial Officer (CFO),"On the product side, revenue was 65.1 billion, up 30% over a year ago, as we experienced better than expected demand for our products despite supply constraints that we estimated at around $6 billion.",0.999999998,49.78312739,0
AAPL,2021,4,894.517,Pre,107,Luca Maestri,Chief Financial Officer (CFO),"We grew in each of our product categories with an all-time record for Mac and September quarter record for iPhone, for iPad, and for wearables, home, and accessories.",0.999999994,50.78312738,0
AAPL,2021,4,907.486,Pre,108,Luca Maestri,Chief Financial Officer (CFO),This level of sales performance combined with the unmatched loyalty of our customers and the strength of our ecosystem drove our installed base of active devices to a new all-time record.,0.999999993,51.78312738,0
AAPL,2021,4,922.932,Pre,109,Luca Maestri,Chief Financial Officer (CFO),"Our services set an all-time revenue record of $18.3 billion, up 26% over a year ago, with September quarter records in every geographic segment and in every services category.",0.999999998,52.78312737,0
AAPL,2021,4,936.091,Pre,110,Luca Maestri,Chief Financial Officer (CFO),"Company gross margin was 42.2%, down 110 basis points from last quarter due to higher costs and a different mix of products, partially offset by leverage.",-0.999999153,51.78312822,0
AAPL,2021,4,947.739,Pre,111,Luca Maestri,Chief Financial Officer (CFO),"Products gross margin was 34.3%, down 170 basis points sequentially, as higher cost structures were partially offset by leverage and mix.",-0.99999761,50.78313061,0
AAPL,2021,4,956.645,Pre,112,Luca Maestri,Chief Financial Officer (CFO),"Services gross margin was 70.5%, up 70 basis points sequentially, mainly due to a different mix.",0.999992248,51.78312286,0
AAPL,2021,4,962.694,Pre,113,Luca Maestri,Chief Financial Officer (CFO),"Net income of $20.6 billion, and diluted earnings per share of $1.24.",0.001078297,51.78420116,0
AAPL,2021,4,970.129,Pre,114,Luca Maestri,Chief Financial Officer (CFO),Both grew over 60% year-over-year and were September quarter records.,0.999999896,52.78420105,0
AAPL,2021,4,975.073,Pre,115,Luca Maestri,Chief Financial Officer (CFO),Let me get into more detail for each of our revenue categories.,1.12E-06,52.78420217,0
AAPL,2021,4,988.104,Pre,116,Luca Maestri,Chief Financial Officer (CFO),iPhone revenue grew 47% year-over-year and set a September quarter record of $38.9 billion despite supply constraints as customer demand was very strong.,0.999999997,53.78420217,1
AAPL,2021,4,997.909,Pre,117,Luca Maestri,Chief Financial Officer (CFO),"The iPhone 12 family continued to perform very well, and we are seeing enthusiastic customer response to the launch of our iPhone 13 family.",0.99999999,54.78420216,0
AAPL,2021,4,1007.116,Pre,118,Luca Maestri,Chief Financial Officer (CFO),"We also grew double digits in each geographic segment, setting September quarter records in both developed and emerging markets.",0.999999994,55.78420215,0
AAPL,2021,4,1015.763,Pre,119,Luca Maestri,Chief Financial Officer (CFO),The latest survey of US consumers from 451 Research indicates iPhone customer satisfaction of 98% for iPhone.,0.194671168,55.97887332,0
AAPL,2021,4,1021.826,Pre,120,Luca Maestri,Chief Financial Officer (CFO),and our active installed base of iPhones reached a new all-time high.,0.999998422,56.97887174,0
AAPL,2021,4,1034.476,Pre,121,Luca Maestri,Chief Financial Officer (CFO),"For Mac, we set an all-time revenue record of $9.2 billion, despite supply constraints, driven by strong demand for our M1-powered MacBook Air.",0.999999996,57.97887174,0
AAPL,2021,4,1041.622,Pre,122,Luca Maestri,Chief Financial Officer (CFO),"In fact, our last five quarters for Mac have been the best five quarters ever for the category.",0.999999124,58.97887087,0
AAPL,2021,4,1059.557,Pre,123,Luca Maestri,Chief Financial Officer (CFO),"iPad performance was also strong, with a September quarter revenue record of $8.3 billion, up 21%, in spite of significant supply constraints, as customer demand for the iPad Pro, also powered by M1, was very strong.",0.999999997,59.97887086,0
AAPL,2021,4,1068.824,Pre,124,Luca Maestri,Chief Financial Officer (CFO),"For both Mac and iPad, we continue to see a combination of high levels of customer satisfaction and first-time buyers.",0.999999485,60.97887035,0
AAPL,2021,4,1086.118,Pre,125,Luca Maestri,Chief Financial Officer (CFO),"Around half of the customers purchasing Mac and iPad during the quarter were new to that product, And in the most recent surveys of US consumers from 451 research, customer satisfaction was 97% for both Mac and iPad.",0.953974963,61.93284531,0
AAPL,2021,4,1092.74,Pre,126,Luca Maestri,Chief Financial Officer (CFO),Our continued investment in iPad and Mac is taking computing to the next level.,0.03457723,61.96742254,0
AAPL,2021,4,1102.983,Pre,127,Luca Maestri,Chief Financial Officer (CFO),"We have redesigned and re-engineered both products to provide customers an unmatched experience, which resulted in record fiscal years for both categories.",0.999999988,62.96742253,0
AAPL,2021,4,1107.524,Pre,128,Luca Maestri,Chief Financial Officer (CFO),We are carrying this momentum also in the enterprise market.,0.999738903,63.96716143,0
AAPL,2021,4,1114.749,Pre,129,Luca Maestri,Chief Financial Officer (CFO),"For example, SAP has already deployed Macs to tens of thousands of their employees to date.",-1.97E-06,63.96715946,0
AAPL,2021,4,1127.139,Pre,130,Luca Maestri,Chief Financial Officer (CFO),"Following the launch of our new M1 MacBook Pro last week, SAP is planning to add it to the growing list of M1 Mac offerings available to their global workforce.",0.016781892,63.98394136,0
AAPL,2021,4,1143.567,Pre,131,Luca Maestri,Chief Financial Officer (CFO),"Another example is France's national railway company SNCF, which equips all trained drivers with iPads to manage their entire daily workflow and train operations, helping to lower energy and maintenance costs.",0.999991439,64.98393279,0
AAPL,2021,4,1154.497,Pre,132,Luca Maestri,Chief Financial Officer (CFO),"In fact, the iPads have been so well received that 90% of the drivers choose to purchase them for personal use at the end of the corporate device refresh cycle.",0.999999263,65.98393206,0
AAPL,2021,4,1158.181,Pre,133,Luca Maestri,Chief Financial Officer (CFO),Next.,-0.00669869,65.97723337,0
AAPL,2021,4,1163.335,Pre,134,Luca Maestri,Chief Financial Officer (CFO),"Wearables, home, and accessories set a new September quarter record of $8.8 billion.",0.999999162,66.97723253,0
AAPL,2021,4,1174.704,Pre,135,Luca Maestri,Chief Financial Officer (CFO),"We continue to improve and expand our product offerings in this category, which we believe improve the overall customer experience and showcase the integration between our products and services.",0.999999997,67.97723253,0
AAPL,2021,4,1180.708,Pre,136,Luca Maestri,Chief Financial Officer (CFO),"Apple Watch, AirPods, and HomePod Mini are powerful devices in their own right.",0.005826797,67.98305932,0
AAPL,2021,4,1190.792,Pre,137,Luca Maestri,Chief Financial Officer (CFO),"But paired with our other products, software, and services, they create unique experiences like switching audio seamlessly between devices on your AirPods.",0.040718443,68.02377777,0
AAPL,2021,4,1209.096,Pre,138,Luca Maestri,Chief Financial Officer (CFO),"Turning to services, as I mentioned, we reached an all-time revenue record of $18.3 billion with all-time records for cloud services, music, video, advertising, Apple Care, and payment services, and a September quarter record for the App Store.",0.999999995,69.02377776,0
AAPL,2021,4,1223.471,Pre,139,Luca Maestri,Chief Financial Officer (CFO),"Our continued investment and strong execution in services has helped us deliver a record $68 billion in revenue during fiscal 2021, nearly tripling this category in six years.",0.999999997,70.02377776,0
AAPL,2021,4,1228.413,Pre,140,Luca Maestri,Chief Financial Officer (CFO),These impressive results reflect the positive momentum we are seeing on many fronts.,0.999999995,71.02377775,0
AAPL,2021,4,1235.697,Pre,141,Luca Maestri,Chief Financial Officer (CFO),"First, our installed base continues to grow and reach an all-time high across each geographic segment.",0.999999993,72.02377775,0
AAPL,2021,4,1240.66,Pre,142,Luca Maestri,Chief Financial Officer (CFO),"Next, we continue to see increased customer engagement with our services.",0.99999062,73.02376837,0
AAPL,2021,4,1250.973,Pre,143,Luca Maestri,Chief Financial Officer (CFO),The number of paid accounts on our digital content stores grew double digits and reached a new all-time high during the September quarter in each geographic segment.,0.999999855,74.02376822,0
AAPL,2021,4,1255.854,Pre,144,Luca Maestri,Chief Financial Officer (CFO),"Also, paid subscriptions continue to show very strong growth.",0.999999993,75.02376821,0
AAPL,2021,4,1272.138,Pre,145,Luca Maestri,Chief Financial Officer (CFO),"We now have more than 745 million paid subscriptions across the services on our platform, which is up more than 160 million from last year and nearly five times the number of paid subscriptions we had less than five years ago.",0.9963579,76.02012611,0
AAPL,2021,4,1278.665,Pre,146,Luca Maestri,Chief Financial Officer (CFO),"And finally, as Tim mentioned earlier, we're adding new services that we think our customers will love.",0.99880355,77.01892966,0
AAPL,2021,4,1283.147,Pre,147,Luca Maestri,Chief Financial Officer (CFO),And we continue to improve the breadth and quality of our current services offerings.,0.999999992,78.01892966,0
AAPL,2021,4,1289.909,Pre,148,Luca Maestri,Chief Financial Officer (CFO),"Fiscal 21 was not only a big year for services, but for our entire company.",0.001868574,78.02079823,0
AAPL,2021,4,1294.971,Pre,149,Luca Maestri,Chief Financial Officer (CFO),"During the past 12 months, we grew our business by 33%, or $91 billion, reaching nearly $366 billion of revenue.",0.999997112,79.02079534,0
AAPL,2021,4,1304.304,Pre,150,Luca Maestri,Chief Financial Officer (CFO),with record level performance across the board.,0.999999992,80.02079533,0
AAPL,2021,4,1314.901,Pre,151,Luca Maestri,Chief Financial Officer (CFO),Every product category and every geographic segment set a new annual revenue record and was up at least 20% over fiscal 2020.,0.999999996,81.02079533,0
AAPL,2021,4,1320.054,Pre,152,Luca Maestri,Chief Financial Officer (CFO),Let me now turn to our cash position.,-0.00066229,81.02013304,0
AAPL,2021,4,1325.178,Pre,153,Luca Maestri,Chief Financial Officer (CFO),We ended the quarter with 191 billion in cash plus marketable securities.,-1.86E-08,81.02013302,0
AAPL,2021,4,1337.91,Pre,154,Luca Maestri,Chief Financial Officer (CFO),"We issued 6.5 billion of new term debt, retired 1.3 billion of term debt, and decreased commercial paper by $2 billion, leaving us with total debt of $125 billion.",-4.66E-05,81.02008642,0
AAPL,2021,4,1348.132,Pre,155,Luca Maestri,Chief Financial Officer (CFO),"As a result, net cash was $66 billion at the end of the quarter as we continue to make progress towards our goal of net cash neutral over time.",0.999956686,82.0200431,0
AAPL,2021,4,1357.173,Pre,156,Luca Maestri,Chief Financial Officer (CFO),"As our business continues to generate very strong cash flow, we were also able to return $24 billion to shareholders during the September quarter.",0.999999997,83.0200431,1
AAPL,2021,4,1367.081,Pre,157,Luca Maestri,Chief Financial Officer (CFO),This included $3.6 billion in dividends and equivalents and 20 billion through open market repurchases of 137 million Apple shares.,1.15E-05,83.02005464,0
AAPL,2021,4,1373.624,Pre,158,Luca Maestri,Chief Financial Officer (CFO),We also retired an additional 5 million shares in the final settlement of our 17th ASR.,0.000987792,83.02104243,0
